AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
40.54,42.03,66.54,78.68,21.9,81.05,33.1,39.11,144.58,31.68,134.14,19.2,61.96,38.06,29.26,74.51,86.71,36.81,24.49,20.04,17.17,59.97,52.1,35.11,71.23,18.57,32.59,33.5,53.52,61.79,
40.36,41.78,66.83,78.22,21.91,81.95,33.34,39.7,147.7,31.82,135.64,19.32,61.75,38.81,29.56,74.92,87.62,36.6,24.38,20.06,17.18,60.16,52.12,35.43,71.13,18.33,32.89,33.68,53.36,62.54,
39.81,39.05,66.33,77.27,21.76,81.31,33.14,39.12,146.57,31.67,135.25,18.87,61.67,38.95,29.44,74.95,86.7,36.52,23.91,19.97,16.9,59.96,52.12,34.54,70.53,18.31,33.03,33.11,53.57,62.19,
41.28,38.28,68.6,79.4,21.99,83.39,33.83,40.54,149.57,31.74,137.66,19.15,62.8,39.64,29.83,75.82,88.86,37.02,24.35,20.33,17.23,60.82,52.87,35.07,72.51,18.75,33.57,33.98,54,63.26,
41.18,38.06,68.6,78.86,22.27,83.66,33.55,41.24,151.05,31.66,137.52,19.24,63.15,39.85,29.88,75.4,89.82,36.95,24.33,20.28,17.19,60.79,52.73,34.05,72.82,18.51,33.25,34.03,54.53,63.72,
41.32,37.82,68.46,78.74,22.39,83.52,33.91,41.51,151.11,31.74,138.72,19.4,63.22,39.52,29.72,75.86,88.9,36.71,24.53,20.25,17.38,60.8,52.61,34.34,72.78,18.4,32.93,33.87,54.36,63.85,
42.01,37.99,69.23,80.37,22.48,83.94,34.51,42.77,152.66,31.89,138.85,19.52,63.23,39.31,29.71,76.1,89.16,36.91,24.57,20.51,17.46,61.86,52.81,34.35,72.91,18.5,32.83,33.98,54.41,64.38,
42.19,37.94,69.99,79.98,22.47,83.71,34.57,42.51,152.2,31.79,139.66,19.56,63.3,39.73,29.78,75.59,88.25,36.86,24.59,20.5,17.38,62.14,52.95,34.65,72.93,18.57,33.03,33.75,54.61,64.55,
42.65,38.54,70.22,79.34,22.62,83.84,34.48,42.45,155.21,31.41,139.85,19.77,63.29,40.4,29.8,75.58,88.15,36.64,24.83,20.47,17.48,62.02,52.82,35.02,72.98,18.56,32.54,34.04,53.92,64.7,
42.88,39.26,71.47,80.29,23.18,83.67,34.91,42.47,154.73,31,140.37,19.24,63.58,39.84,29.97,75.75,89.14,37.16,25.34,20.51,17.73,62.63,53.41,35.32,74.18,19.24,32.21,34.8,53.82,65.04,
43.19,39.44,71.36,79.91,23.07,83.9,34.85,41.74,151.59,30.81,141.5,19.32,63.74,38.72,29.96,77.04,89.07,37.15,25.23,20.44,17.66,62.8,53.46,35.78,74.15,19.29,32.44,34.49,53.25,65.3,
44.96,39.09,70.11,79.75,23.36,83.61,34.88,41.91,150.69,30.7,141.06,19.32,63.57,37.15,29.97,77.48,89.14,36.95,25.54,20.5,17.75,62.76,53.63,35.98,74.1,19.4,32.43,34.58,53.35,65.19,
45.43,39.55,70.23,80.24,23.3,84.48,34.75,42.49,153.7,30.53,142.83,19.19,63.86,38.2,30,77.32,89.66,37.23,25.82,20.42,17.8,63.35,54.4,36.25,74.56,19.59,32.59,34.41,53.76,66.28,
44.21,39.31,69.05,78.55,22.97,82.79,34.24,41.78,156.72,30.41,138.03,19.21,63.29,37.69,30.17,76.99,88.55,36.52,25.1,20.18,17.39,63.18,53.76,35.3,73.61,19.39,32.16,33.63,53.32,65.12,
44.36,39.73,71.36,80.32,23.4,84.02,34.62,42.99,159.6,30.73,139.07,19.64,63.6,38.1,30.58,77.41,89.47,36.99,25.31,20.31,17.66,63.37,54.64,36.73,73.92,19.88,32.64,34.03,53.47,66.01,
44.22,40.27,71.5,78.89,23.26,84.25,34.68,43.46,159.3,31.81,139.83,19.76,63.99,37.7,30.74,78.44,90.55,37.1,25.42,20.53,17.63,63.51,54.98,36.49,74.97,19.8,32.52,34.1,54.03,66.32,
43.92,39.03,71.26,78.33,23.48,84.55,34.97,43.01,157.76,31.48,139.67,19.84,63.81,37.7,30.81,78.55,90.44,37.1,25.38,20.48,17.5,63.4,55.1,37.26,74.94,19.82,32.09,34.07,54.06,66.34,
44.12,39.3,71.66,79.05,23.61,84.87,35.46,44.94,157.39,31.4,139.84,19.87,63.98,37.07,30.51,78.7,90.9,37.42,25.19,20.51,17.62,63.54,55.59,37.56,75.01,20.16,32.35,34.44,53.95,66.2,
44.01,40.1,71.3,78.65,23.4,85.15,35.96,44.86,158.29,31.29,140.67,20.04,63.84,37.2,30.62,78.76,90.47,37.07,25.9,20.45,17.49,62.86,55.03,37.57,74.67,20.01,32.5,34.14,54.56,66.53,
43.98,40.68,70.86,78.22,23.29,84.31,35.92,44.45,160.15,30.9,141.43,20.19,63.57,37.54,30.6,77.48,90.37,36.46,26.05,20.26,17.28,63.08,54.73,35.93,74.46,19.98,32.51,33.95,53.87,65.67,
43.61,41.22,71.27,77.74,23.19,84.44,36.51,43.95,163.24,31.19,140.9,20.47,63.56,37.51,30.61,77.48,85.07,36.94,26.28,20.28,17.57,63.19,54.74,36.25,74.7,19.11,32.41,34.14,54.08,66.22,
43,41.46,70.64,78.6,22.86,82.6,36.13,43.92,161.13,30.9,143.6,20.05,63.74,37.63,30.66,77.77,84.22,36.31,26.67,20.36,17.42,63.57,55.2,36.05,74.77,19.54,32.48,33.88,54.17,66.49,
